Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Score_P01,Score_P02,Score_P03,Score_S01,Score_S02,Score_N01,Score_N02,Prob_P01,Prob_P02,Prob_P03,Prob_S01,Prob_S02,Prob_N01,Prob_N02,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7,0.8999999999999999,0.8999999999999999,0.18333333333333332,0.33777777777777784,0.38761904761904764,0.4785714285714286,0.5,0.48937079220502644,0.48937079220502644,0.000377741115260853,0.0017698561041348184,0.002913371333922255,0.0072343083239082,0.008963138712721044,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
35,No,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,0.43333333333333335,0.5583333333333333,0.15,0.24888888888888888,0.37333333333333335,0.6666666666666667,0.0,0.06417881168883166,0.22400606339638326,0.0037747712577410166,0.010147513253122438,0.03522207864551814,0.66182849644314,0.0008422653152634429,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
42,No,Non-Travel,926,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,0.33333333333333337,0.7041666666666666,0.11666666666666667,0.3155555555555556,0.4714285714285715,0.5595238095238095,0.33333333333333337,0.017446675559522274,0.7115761587338304,0.0019986709836143494,0.014605108143603052,0.06941489703097428,0.16751181398893328,0.017446675559522274,P02,Onboarding Failure (온보딩 실패),High,N01,Coaster (현상 유지자),Neutral
38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0,0.33333333333333337,0.7541666666666667,0.21666666666666667,0.15,0.4428571428571429,0.6023809523809525,0.33333333333333337,0.011435858680245901,0.7689971399138005,0.0035611632612603085,0.001828362182000977,0.03419201072257427,0.16854960655987236,0.011435858680245901,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7,0.23333333333333334,0.7124999999999999,0.25,0.29333333333333333,0.4733333333333334,0.5166666666666666,0.5,0.0059907987411435895,0.7219034582890228,0.007077292474232378,0.010915947015593523,0.06603763118455144,0.10185579946998813,0.08621907282546809,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
27,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,0.5666666666666667,0.7749999999999999,0.45,0.1688888888888889,0.46095238095238095,0.661904761904762,0.16666666666666669,0.08117567303035617,0.6519376590437879,0.025278366285090188,0.001520193806916691,0.028204252146544134,0.21039707137353106,0.001486784313773964,P02,Onboarding Failure (온보딩 실패),High,S02,Rising Star (라이징 스타),Stable
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7,0.6333333333333334,0.7124999999999999,0.4,0.31777777777777777,0.4304761904761905,0.5809523809523809,0.5,0.23073166047445567,0.5092413448013057,0.022374503164829727,0.009832565007243187,0.03034658418583058,0.13665313699257933,0.060820205373756014,P02,Onboarding Failure (온보딩 실패),High,N02,Competent Malcontent (유능한 불만자),Neutral
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,0.7333333333333333,0.5041666666666667,0.23333333333333336,0.2777777777777778,0.4323809523809524,0.5380952380952382,0.0,0.7632138799901804,0.07715926326706352,0.005142494672340221,0.008020355527299485,0.03763801199418528,0.10832731672082199,0.0004986778281090499,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
40,No,Travel_Rarely,905,Research & Development,19,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,0.6333333333333334,0.5125,0.3666666666666667,0.24222222222222226,0.3771428571428572,0.5809523809523809,0.16666666666666669,0.48378881750698177,0.14450515052658486,0.03361531670338319,0.009684603659781273,0.03732800025567273,0.28652877294045537,0.004549338407140802,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,0.9333333333333332,0.8875,0.2666666666666667,0.22444444444444447,0.5142857142857143,0.4952380952380953,0.33333333333333337,0.6007539889691388,0.3798787721798205,0.0007645398326518495,0.0005012233973879826,0.009094859138914807,0.0075174962242879236,0.0014891202577982528,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,0.03333333333333334,0.375,0.25,0.37777777777777777,0.9304761904761906,0.23095238095238096,0.5,0.0001240706498863253,0.0037801456785483147,0.0010830298697344105,0.0038866217126163945,0.9770369321836765,0.0008951950582371443,0.013194004847300924,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
22,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,1,284,4,Male,60,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,0.8,0.8833333333333333,0.26666666666666666,0.2577777777777778,0.41809523809523813,0.39285714285714285,0.5,0.294203317954003,0.6769547416328365,0.0014203989071012164,0.0012995900437434245,0.006457378735449506,0.005017052021837993,0.014647520705028354,P02,Onboarding Failure (온보딩 실패),High,P01,Burnout (저성과자/번아웃),High
36,No,Travel_Frequently,635,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7,0.23333333333333334,0.7,0.30000000000000004,0.33777777777777784,0.40190476190476193,0.6238095238095238,0.5,0.005507860277376439,0.5857205976154922,0.010727846955618944,0.015652343618785022,0.029722088771036742,0.27340059978587977,0.07926866297581074,P02,Onboarding Failure (온보딩 실패),High,N01,Coaster (현상 유지자),Neutral
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,0.2666666666666667,0.4625,0.18333333333333335,0.08,0.4428571428571429,0.769047619047619,0.0,0.0060038802097826804,0.0425525292535966,0.0026092755832626525,0.0009284296162024084,0.034963712003544443,0.9125250030159073,0.00041717031770397784,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,0.5333333333333333,0.75,0.21666666666666667,0.2544444444444445,0.4714285714285715,0.5595238095238095,0.16666666666666669,0.08549790494181822,0.7463230420453225,0.003603210326238977,0.005257223223855456,0.04603694622833585,0.11109621569817202,0.002185457536257102,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,0.30000000000000004,0.42500000000000004,0.7,0.45777777777777773,0.16000000000000003,1.0,0.16666666666666669,0.0008612700450972789,0.00300612783637813,0.04702375114127408,0.004172146265114288,0.00021238657825483958,0.944497289814849,0.00022702831903244572,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,1,292,3,Male,88,2,3,Manufacturing Director,3,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8,0.16666666666666669,0.5291666666666667,0.5,0.4077777777777778,0.8238095238095239,0.39761904761904765,0.6666666666666667,0.0010519946837797862,0.03947580927420847,0.029489120366750606,0.011725889464567846,0.7515341362326947,0.010593195599124331,0.15612985437887428,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,0.33333333333333337,0.47916666666666663,0.2666666666666667,0.31777777777777777,0.4428571428571429,0.6023809523809525,0.0,0.04092924665499108,0.17594619146408177,0.02101377590177988,0.0350329598754961,0.1223741285743355,0.6032435878564375,0.0014601096728782033,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7,0.4666666666666667,0.5083333333333333,0.31666666666666665,0.3488888888888889,0.36476190476190484,0.7261904761904763,0.0,0.05945971764310092,0.09019425520696747,0.013267256320085527,0.018311353752432643,0.02146130293242014,0.7967469809708423,0.0005591331741511427,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,297,4,Female,88,3,1,Research Scientist,1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,0.9333333333333332,0.7375,0.11666666666666667,0.2188888888888889,0.4,0.6666666666666667,0.16666666666666669,0.8217290420068026,0.11594052855721458,0.00023334063072821657,0.0006485386121270595,0.0039672667232878624,0.05709656980863921,0.00038471366120019395,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,0.6333333333333334,0.5875,0.21666666666666667,0.3033333333333334,0.5,0.5166666666666666,0.16666666666666669,0.4406980006662111,0.27866950277342545,0.006832517283705046,0.01625433813196365,0.1161667317489358,0.13723477818017546,0.004144131215583592,P01,Burnout (저성과자/번아웃),High,S01,Anchor (앵커),Stable
30,Yes,Travel_Frequently,334,Sales,26,4,Marketing,1,299,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,0.5666666666666667,0.7250000000000001,0.18333333333333335,0.23888888888888893,0.4571428571428572,0.7476190476190476,0.16666666666666669,0.08070484819330004,0.3931267124934711,0.0017462407192188464,0.003043538663306688,0.026992540632889462,0.49290795844173524,0.0014781608560785965,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Research Scientist,3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,0.33333333333333337,0.4916666666666667,0.35,0.33,0.4161904761904762,0.6023809523809525,0.0,0.0398658051772171,0.19419295471180412,0.04709588406337857,0.03855884862608328,0.09129448421488372,0.5875698507379583,0.0014221724686749022,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
45,No,Non-Travel,1052,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,0.2666666666666667,0.2625,0.7333333333333334,0.4866666666666667,0.09428571428571428,0.8119047619047619,0.0,0.0028499141770119947,0.0027336076322557685,0.3030674982386165,0.025720513919761927,0.0005083827636792401,0.664922061395967,0.00019802187270758344,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
54,No,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5,0.5333333333333333,0.625,0.16666666666666669,0.3755555555555556,0.4428571428571429,0.6023809523809525,0.0,0.16294430742754698,0.40751393844401546,0.004165106325120594,0.0336371359220849,0.06593349387575363,0.3250193310374389,0.0007866869680396937,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,5914,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7,0.43333333333333335,0.4708333333333334,0.31666666666666665,0.3122222222222223,0.3914285714285715,0.5595238095238095,0.0,0.1376045728066226,0.20021347204584122,0.04285050759737325,0.04098774200204026,0.09049879525390289,0.486039025207743,0.0018058850864767588,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,0.2666666666666667,0.5958333333333334,0.31666666666666665,0.16666666666666669,0.9161904761904763,0.41904761904761906,0.5,0.001414851420392398,0.03804201432136003,0.0023326956316812356,0.0005204947498745763,0.9366059200934507,0.006493710195186774,0.014590313588054337,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
37,No,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,0.6333333333333334,0.475,0.31666666666666665,0.37777777777777777,0.4428571428571429,0.6023809523809525,0.16666666666666669,0.4510314020578655,0.09259208208624549,0.019008196826096196,0.03502217418922445,0.06713966889237036,0.3309651739462584,0.004241302001939722,P01,Burnout (저성과자/번아웃),High,S02,Rising Star (라이징 스타),Stable
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,0.33333333333333337,0.4666666666666667,0.23333333333333334,0.53,0.280952380952381,0.6452380952380953,0.16666666666666669,0.027999973973793387,0.1062226023163445,0.010300614778294036,0.20011060673055514,0.01658326504200346,0.6334944251952732,0.005288511963736269,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
31,No,Non-Travel,979,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,0.4,0.5041666666666667,0.43333333333333335,0.31,0.38761904761904764,0.9785714285714286,0.0,0.0030106650911234413,0.008532033112042087,0.004201721608944818,0.001224045081690957,0.0026600674804158277,0.9803163253711591,5.514225462393489e-05,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,0.2666666666666667,0.7875,0.13333333333333336,0.21333333333333335,0.48571428571428577,0.7047619047619047,0.5,0.0035235432129130557,0.6440654885596782,0.0009287959069509749,0.0020670733051356754,0.03149860529137789,0.2815808052717928,0.036335688452151335,P02,Onboarding Failure (온보딩 실패),High,N01,Coaster (현상 유지자),Neutral
37,No,Travel_Frequently,319,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8,0.23333333333333334,0.48750000000000004,0.43333333333333335,0.33111111111111113,0.35238095238095246,0.5380952380952382,0.16666666666666669,0.020569523685681997,0.261249846125921,0.151989364441787,0.054684938567511374,0.06764589941669698,0.4332996821718259,0.010560745590575515,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
29,No,Travel_Frequently,1413,Sales,1,1,Medical,1,312,2,Female,42,3,3,Sales Executive,4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1,0.23333333333333334,0.3625,0.25,0.3977777777777778,0.33619047619047626,0.6023809523809525,0.0,0.018533517406366173,0.06744062028295027,0.021894763775037372,0.09596900636556333,0.051839493062472174,0.7425253674532661,0.0017972316543445317,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
35,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,0.33333333333333337,0.7416666666666667,0.21666666666666667,0.37777777777777777,0.4428571428571429,0.6023809523809525,0.5,0.011731986848928837,0.6962107132868804,0.003653378527680101,0.018297482363203135,0.03507740269898559,0.17291414863042304,0.06211488764389893,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
29,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,1,315,3,Male,86,2,1,Research Scientist,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,0.6666666666666667,0.55,0.2833333333333333,0.2577777777777778,0.4285714285714286,0.7904761904761906,0.16666666666666669,0.20416344514023307,0.06357715502217967,0.004417560149868111,0.0034213389689144087,0.01887745765920207,0.7041674005870969,0.001375642472505584,N01,Coaster (현상 유지자),Neutral,P01,Burnout (저성과자/번아웃),High
52,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2,0.2666666666666667,0.675,0.35000000000000003,0.12444444444444444,0.40380952380952384,0.7476190476190476,0.33333333333333337,0.005223377689000602,0.3099706429485057,0.012018866131417855,0.0012597610212162478,0.020585209467893616,0.6407683922078138,0.01017375053415197,N01,Coaster (현상 유지자),Neutral,P02,Onboarding Failure (온보딩 실패),High
42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,319,3,Male,58,3,5,Manager,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,0.23333333333333334,0.22499999999999998,0.5833333333333333,0.6177777777777779,0.10666666666666669,0.6666666666666667,0.0,0.006315331762829349,0.005810385714922302,0.20913506559517875,0.2951325963623037,0.001779466541211236,0.4812147438747965,0.0006124101487581443,N01,Coaster (현상 유지자),Neutral,S01,Anchor (앵커),Stable
59,No,Travel_Rarely,818,Human Resources,6,2,Medical,1,321,2,Male,52,3,1,Human Resources,3,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2,0.33333333333333337,0.5416666666666666,0.33333333333333337,0.11222222222222222,0.4323809523809524,0.5380952380952382,0.0,0.048500386861645275,0.38951606427057145,0.048500386861645275,0.005314615481820318,0.13058808304222846,0.37585026100384766,0.001730202478241501,P02,Onboarding Failure (온보딩 실패),High,N01,Coaster (현상 유지자),Neutral
50,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6,0.23333333333333334,0.5125,0.21666666666666667,0.5233333333333334,0.4,0.6666666666666667,0.16666666666666669,0.008450616032102778,0.1378141458968953,0.007153292035242641,0.1535827242287821,0.04474170250231069,0.6439188283674137,0.004338690937252845,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
