Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_bin,is_married,AgeFactor,Norm_JobSatisfaction,Norm_WorkLifeBalance,Norm_PerformanceRating,Norm_YearsAtCompany,Norm_RelationshipSatisfaction,Norm_EnvironmentSatisfaction,Norm_YearsSinceLastPromotion,Norm_TrainingTimesLastYear,Norm_JobInvolvement,Norm_MonthlyIncome,Norm_PercentSalaryHike,Norm_JobLevel,Norm_TotalWorkingYears,Norm_NumCompaniesWorked,Score_P01,Score_P02,Score_P03,Score_P04,Score_S01,Score_S02,Score_S03,Score_N01,Score_N02,Score_N03,Prob_P01,Prob_P02,Prob_P03,Prob_P04,Prob_S01,Prob_S02,Prob_S03,Prob_N01,Prob_N02,Prob_N03,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,0,1,0,0.0,0.0,0.0,0.075,0.0,1.0,0.0,0.5,0.3333333333333333,0.757925223802001,0.0,0.75,0.525,0.7777777777777778,0.6,0.7625,0.2833333333333333,0.6468299104791997,0.28444444444444444,0.4,0.2833333333333333,0.8333333333333333,0.3,0.7,0.04757767948594454,0.24161939324627285,0.002005106278790157,0.07599464199157793,0.002027509469126897,0.006438938728971084,0.002005106278790157,0.49063332975228363,0.0023687531813510396,0.12932954158689167,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,665,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,0,0,1,0.6666666666666666,1.0,0.0,0.05,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2620326487625066,0.0,0.25,0.25,0.4444444444444444,0.2,0.875,0.38333333333333336,0.7451869404949973,0.23111111111111113,0.4,0.45,0.8333333333333333,0.4,0.5,0.0005861841748630508,0.5006357309959504,0.0036664067165259376,0.13669445200787153,0.000800106739293059,0.00433134775236846,0.007141185170129066,0.33003941480262994,0.00433134775236846,0.011773823888000103,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,1,0,1,0.6666666666666666,0.6666666666666666,0.0,0.2,1.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.08267509215376515,0.5,0.0,0.2,0.1111111111111111,0.6666666666666666,0.4666666666666667,0.21666666666666667,0.566929963138494,0.33777777777777784,0.5,0.5333333333333333,0.5666666666666667,0.06666666666666668,0.3,0.4164963640986132,0.05636665340230521,0.004626856666962006,0.15362440527970592,0.015533342506720404,0.07866600184877824,0.10978724961200019,0.15322044967453544,0.0010323912690830626,0.010646285641296303,P01,번아웃에 직면한 직원,High,S03,내재 동기 전문가,Stable
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,0,0,0,0.0,0.6666666666666666,0.0,0.1,0.3333333333333333,0.6666666666666666,0.0,0.5,0.6666666666666666,0.10700368615060558,0.0,0.0,0.125,0.0,0.4666666666666667,0.7166666666666667,0.21666666666666667,0.7571985255397577,0.29000000000000004,0.4,0.26666666666666666,0.6666666666666667,0.2666666666666667,0.2,0.025031808176577294,0.30494985193664065,0.002054735939728046,0.4573577612211033,0.004277978891896274,0.012851758838194798,0.0033876868495016457,0.18496143487440067,0.0033876868495016487,0.0017392964224557325,P04,저평가된 전문가,High,P04,저평가된 전문가,High
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.075,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.1283833596629805,0.0,0.0,0.075,0.1111111111111111,0.2666666666666667,0.6291666666666667,0.30000000000000004,0.7486466561348079,0.23777777777777778,0.37333333333333335,0.5333333333333333,0.6666666666666667,0.16666666666666669,0.2,0.00421253487651856,0.15807420504152284,0.005879066014777803,0.5221027823834395,0.0031555906399008044,0.012240268848664297,0.060626448490747706,0.22999661120801315,0.0015497049762888575,0.0021627875201264764,P04,저평가된 전문가,High,P04,저평가된 전문가,High
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,1,1,1,1.0,1.0,0.0,0.05,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.9744075829383886,0.07142857142857142,1.0,0.65,0.4444444444444444,0.5,0.7749999999999999,0.2666666666666667,0.5816655382532161,0.39111111111111113,0.4142857142857143,0.8666666666666667,0.6523809523809524,0.3,0.8,0.011948099630412002,0.18689972423413953,0.001158630733401024,0.02703757652273972,0.004021614142795818,0.005070449040589658,0.4674249988795776,0.05483791108015815,0.0016169994476210772,0.23998399628856534,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,675,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0.05,1.0,0.0,0.13333333333333333,0.5,0.6666666666666666,0.09289099526066351,0.6428571428571429,0.0,0.075,0.0,0.16666666666666669,0.675,0.2833333333333333,0.5057007447528774,0.25,0.8752380952380953,0.5333333333333333,0.2380952380952381,0.7,0.7,0.0005412151506161413,0.087303883355979,0.0017379882706820326,0.016061135221189342,0.0012453230133536708,0.6466310581285832,0.021173031611357335,0.0011055548390017601,0.11210040520461878,0.11210040520461878,S02,라이징 스타,Stable,S02,라이징 스타,Stable
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.125,1.0,0.6666666666666666,0.06666666666666667,0.5,0.6666666666666666,0.3209583991574513,0.07142857142857142,0.25,0.15,0.0,0.2666666666666667,0.5041666666666667,0.25,0.693045211765591,0.31,0.38761904761904764,0.5833333333333334,0.6523809523809524,0.06666666666666668,0.5,0.0058797211061800084,0.06321295914299264,0.004977076463834997,0.41792198688212545,0.009068824595734862,0.019708167414376494,0.13951554050559725,0.27828678620527203,0.0007957337212571603,0.060633203962629244,P04,저평가된 전문가,High,S02,라이징 스타,Stable
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,1,1,1,1.0,0.3333333333333333,0.0,0.15,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.27977883096366507,0.07142857142857142,0.25,0.15,0.1111111111111111,0.6333333333333334,0.625,0.2666666666666667,0.7095170390431055,0.2977777777777778,0.4142857142857143,0.7166666666666668,0.6523809523809524,0.2,0.8,0.07661084294289923,0.07048537814965869,0.0019582906058634416,0.16411635805874025,0.002672950888876665,0.008569954548460325,0.1762797025925879,0.0926857565725207,0.001005419921090996,0.40561534571930186,N03,신규 부모,Neutral,N03,신규 부모,Neutral
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,0,0,1,0.6666666666666666,0.6666666666666666,1.0,0.025,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.056556082148499214,0.6428571428571429,0.0,0.025,0.1111111111111111,0.16666666666666669,0.6541666666666667,0.2666666666666667,0.5202347099977431,0.19777777777777777,0.9285714285714286,0.5333333333333333,0.2380952380952381,0.6666666666666666,0.5,0.0004124381283601646,0.054018734613827446,0.0011211230696850946,0.01415419939369579,0.0005629536589238002,0.8399803869839731,0.01613510915124476,0.0008424985296112104,0.06121124556428597,0.011561310906392553,S02,라이징 스타,Stable,S02,라이징 스타,Stable
53,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10,0,0,0,0.0,1.0,1.0,0.35,1.0,1.0,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.38820431806213795,0.6428571428571429,0.25,0.45,0.7777777777777778,0.3,0.325,0.5333333333333333,0.4375754156322877,0.36444444444444446,0.7152380952380952,0.31666666666666665,0.2380952380952381,0.5,0.2,0.010926425445510304,0.014029807985578912,0.11267612368956574,0.043247453989697864,0.020814058596921165,0.6947590955809057,0.012908046475453749,0.005883410371811869,0.08073597057765894,0.004019607286895755,S02,라이징 스타,Stable,N02,유능하지만 불만이 많은 직원,Neutral
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,0,1,1,1.0,0.3333333333333333,0.0,0.25,1.0,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.08857293312269615,0.07142857142857142,0.0,0.25,0.1111111111111111,0.23333333333333336,0.5083333333333333,0.43333333333333335,0.735999398179493,0.37777777777777777,0.20095238095238097,0.6666666666666667,0.6523809523809524,0.13333333333333336,1.0,0.00040650613943256586,0.006358825897806092,0.003003696668826954,0.061960953321399885,0.0017233812385970954,0.00029406167028610513,0.030974896508514642,0.0268514532302804,0.00014954525140721273,0.868276680073449,N03,신규 부모,Neutral,N03,신규 부모,Neutral
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,0,1,1,0.0,0.6666666666666666,0.0,0.025,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.1725645076355977,0.21428571428571427,0.25,0.125,0.2222222222222222,0.4666666666666667,0.6875,0.16666666666666669,0.6952599112314752,0.21555555555555556,0.4428571428571429,0.31666666666666665,0.6238095238095238,0.2,1.0,0.004290227662868938,0.03904337209242437,0.00021359785796495719,0.04219375589192362,0.00034827206408143276,0.0033812469504242064,0.00095727918548917,0.020651095549168007,0.00029809982454766763,0.8886230529211077,N03,신규 부모,Neutral,N03,신규 부모,Neutral
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,1,1,0,1.0,0.6666666666666666,0.0,0.075,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.08688783570300158,0.14285714285714285,0.0,0.075,0.1111111111111111,0.5666666666666667,0.6291666666666667,0.2666666666666667,0.7081020085759423,0.23777777777777778,0.4285714285714286,0.6666666666666667,0.6380952380952382,0.16666666666666669,0.5,0.07928180388990304,0.1481179096152456,0.003947208590594188,0.32615152117300406,0.002956835930699549,0.019926614738383863,0.21551028684137724,0.1619510869854366,0.0014520968904949052,0.040704635344860976,P04,저평가된 전문가,High,N01,현상 유지자,Neutral
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.25,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.4436545550289626,0.2857142857142857,0.5,0.25,0.1111111111111111,0.2666666666666667,0.5416666666666666,0.5,0.6082524637027007,0.37777777777777777,0.2704761904761905,0.6333333333333333,0.6095238095238096,0.16666666666666669,1.0,0.0006015865884997598,0.009410397550366321,0.006203716411540204,0.018314135085066505,0.0018274586968140508,0.0006249462946161166,0.023534839778179197,0.018548457443742367,0.00022131133799352604,0.920713150813182,N03,신규 부모,Neutral,N03,신규 부모,Neutral
29,No,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0.15,0.0,0.3333333333333333,0.06666666666666667,0.8333333333333334,0.6666666666666666,0.23970510795155345,0.21428571428571427,0.25,0.15,0.1111111111111111,0.33333333333333337,0.8583333333333334,0.15,0.6684036711050929,0.2977777777777778,0.4161904761904762,0.5833333333333334,0.6238095238095238,0.43333333333333335,1.0,0.0009595331927872804,0.18285466001166728,0.0001534099232178683,0.027368562684947428,0.0006724255191381287,0.0021973741037754806,0.011689507326225567,0.01752193517262215,0.0026082816417569545,0.7539743104238619,N03,신규 부모,Neutral,N03,신규 부모,Neutral
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,0,0,1,1.0,0.6666666666666666,0.0,0.425,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.5,0.0,0.29684044233807266,0.14285714285714285,0.25,0.425,0.1111111111111111,0.16666666666666669,0.6208333333333333,0.7166666666666666,0.674120965921914,0.5177777777777778,0.13523809523809527,0.45,0.9714285714285715,0.33333333333333337,0.5,0.00026951820791564255,0.025293497264809096,0.06594893107526834,0.04309571893303118,0.009024939332493319,0.00019683193358777242,0.004582359335564312,0.8426062091405644,0.0014269614702298813,0.007555033306536187,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,0,0,1,1.0,0.0,1.0,0.325,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.35365982095839915,0.8571428571428571,0.25,0.375,0.3333333333333333,0.2,0.5041666666666667,0.4,0.3656789287594975,0.4133333333333334,0.8647619047619048,0.7166666666666668,0.19523809523809527,0.6666666666666666,0.5,0.0008955178886946435,0.01875224699921274,0.0066170319171606614,0.004694709357801826,0.007560824551183496,0.6903964281401705,0.15701064179645058,0.0008538735798692471,0.095231768150705,0.017986957618751336,S02,라이징 스타,Stable,S02,라이징 스타,Stable
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,0,1,0,0.3333333333333333,1.0,0.0,0.225,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.16666666666666666,0.6666666666666666,0.5116377040547657,0.2857142857142857,0.5,0.4,0.2222222222222222,0.30000000000000004,0.5541666666666667,0.55,0.5810592040923794,0.4055555555555556,0.2704761904761905,0.5,0.6095238095238096,0.16666666666666669,0.7,0.007664932268972541,0.09735093560909983,0.09337799107595915,0.12738929549499728,0.022025728150061978,0.005705425593640401,0.05663661452994188,0.1693375010521239,0.0020204542099520463,0.41849112201525107,N03,신규 부모,Neutral,P02,온보딩에 실패한 직원,High
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2,1,0,1,0.3333333333333333,0.6666666666666666,0.0,0.075,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.41274354923644024,0.0,0.25,0.325,0.2222222222222222,0.7666666666666667,0.6958333333333333,0.33333333333333337,0.6849025803054241,0.3155555555555556,0.4,0.31666666666666665,0.8333333333333333,0.23333333333333336,0.3,0.2527369985415943,0.1244639459560072,0.003316851810648529,0.1115762878569659,0.0027766309533043113,0.006460345180733974,0.0028076544418843196,0.49226445549344855,0.0012202015905498674,0.002376628174863035,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,0,0,0,1.0,0.6666666666666666,0.0,0.1,1.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0545550289626119,0.14285714285714285,0.0,0.125,0.0,0.16666666666666669,0.65,0.4666666666666667,0.7210351312720982,0.29000000000000004,0.40190476190476193,0.5333333333333333,0.8047619047619048,0.2,0.2,0.0009535813475010169,0.11979749676952567,0.019153193364494718,0.24375267961380617,0.0032733135516109482,0.010022678842053833,0.03730532671092889,0.5630800698462732,0.0013308299769027537,0.0013308299769027537,N01,현상 유지자,Neutral,P02,온보딩에 실패한 직원,High
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,1,0,0,0.6666666666666666,0.6666666666666666,0.0,0.025,1.0,1.0,0.06666666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.025,0.1111111111111111,0.6666666666666666,0.4875,0.15,0.8,0.19777777777777777,0.37333333333333335,0.5333333333333333,0.6666666666666667,0.0,0.0,0.1588660212673958,0.026480127520868396,0.0009061001364170789,0.6026849244381749,0.001461074793147611,0.00845474548958397,0.04187662854991774,0.15886602126739596,0.00020217826854925693,0.00020217826854925693,P04,저평가된 전문가,High,P04,저평가된 전문가,High
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,1,0,1,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.6,0.5,0.6666666666666666,0.12317008952080043,0.0,0.0,0.25,0.1111111111111111,0.8666666666666666,0.875,0.5166666666666666,0.7507319641916799,0.37777777777777777,0.16000000000000003,0.26666666666666666,0.6666666666666667,0.5,0.3,0.3837283549695375,0.41707590293251023,0.011587592265030663,0.1203721108486097,0.00288939172569611,0.0003273478953920522,0.0009511674951293423,0.05193198560572189,0.009808685087832298,0.0013274611745405247,P02,온보딩에 실패한 직원,High,P01,번아웃에 직면한 직원,High
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.025,0.6666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,0.014323328067403896,0.5,0.0,0.025,0.1111111111111111,0.2666666666666667,0.6541666666666667,0.2833333333333333,0.5942706687730385,0.19777777777777777,0.5,0.4,0.7333333333333333,0.16666666666666669,1.0,0.0005784933716196881,0.02787337158815191,0.0006834091683366738,0.01531314838280455,0.0002904810087512902,0.005965573189445726,0.0021946117312006343,0.06151853283814273,0.00021281581827283435,0.8853695629032738,N03,신규 부모,Neutral,N03,신규 부모,Neutral
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,0,1,0,0.0,1.0,0.0,0.075,0.0,0.0,0.0,0.5,1.0,0.09531332280147446,0.35714285714285715,0.0,0.125,0.2222222222222222,0.4,0.9624999999999999,0.15,0.6190175280222674,0.23555555555555557,0.4714285714285715,0.4,0.42857142857142855,0.5,0.7,0.0031780180126563104,0.8811763146248838,0.0002608676041956188,0.028401245965890137,0.0006137382722391713,0.006491823424246454,0.0031780180126563104,0.004229027333149138,0.008638748614319168,0.06383219813576373,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,0,1,0,0.3333333333333333,0.6666666666666666,1.0,0.075,0.6666666666666666,1.0,0.06666666666666667,0.6666666666666666,1.0,0.20231700895208005,0.7857142857142857,0.25,0.1,0.0,0.2666666666666667,0.5625,0.13333333333333333,0.4547874821334537,0.27,0.9304761904761906,0.5833333333333334,0.042857142857142864,0.6,0.7,0.0010871595225356184,0.02094503625935646,0.0002865721388156488,0.0071333181646184365,0.001124008917959326,0.8301974718045112,0.025796401846839633,0.00011595803902486566,0.03047484793623056,0.08283922537010818,S02,라이징 스타,Stable,S02,라이징 스타,Stable
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,0,0,1,1.0,0.6666666666666666,1.0,0.175,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.15897840968931015,0.6428571428571429,0.25,0.2,0.0,0.06666666666666668,0.7124999999999999,0.33333333333333337,0.5292657789814188,0.35000000000000003,0.9285714285714286,0.5833333333333334,0.40476190476190477,0.8,0.5,0.00012315260290049574,0.07857097172234338,0.0017724019278432487,0.012574363576993054,0.0020938454732407677,0.6817865282572749,0.02159227578188956,0.0036205333973972987,0.18848196288771726,0.009383964372399974,S02,라이징 스타,Stable,P02,온보딩에 실패한 직원,High
